rn,video_id,owner_id,manual_category,manual_category_l2,total_vv
5913,7g454JUdl1JupzANo,1584958424446291,情感,亲情,230312
5914,79DoRwx131JDewQgF,1562313257825109,明星名人,娱乐明星,230282
5915,7ctVAV8Mb1JEArkId,1572340086338659,三农,农家生活,230235
5916,77RLQVeA61Jy2vZiB,1556086294077006,影视综艺,影视片段,230167
5917,7gQG9OVoL1JvTiXaB,1587718807746979,知识,人生感悟/心灵鸡汤,230105
5918,76jvF4mUZ1Jup3twA,1550618638196597,新时代,正能量小剧场,230056
5919,7cQMBAg791JBIZfnY,1573638256361259,知识,健康养生,230023
5920,72oqPa0yB1JzyDILi,1536811749392897,运动,篮球,230005
5921,7gzt5DpG71JwI12p5,1586741232166351,影视综艺,影视片段,229996
5922,7d5Sdgd6z1JAD1npT,1574495397281819,情感,亲情,229992
5923,7fKbtAPMw1Jxeiv6f,1583828283778012,影视综艺,片场花絮,229983
5924,78mcqAyMp1JCSy0dr,1557814647619009,明星名人,娱乐明星,229981
5925,78mcqAyMp1JCSy0dr,1557814647619009,明星名人,知名人士,229981
5926,73vxl6V111JC9RqVd,1540736934551651,生活,新奇好玩,229932
5927,7cZC5GlP31JD6kfdC,1574139825762353,生活,生活随拍,229926
5928,75ZEpYQxr1JwROhb2,1549490655719257,影视综艺,影视片段,229906
5929,77fUpxzDb1JAAQbEy,1553935725720273,生活,生活随拍,229905
5930,7a6ncrBSy1JAtJ3xe,1563958941521490,知识,科普/冷知识,229851
5931,78kIz2L621JEPhrXD,1557730488329682,新时代,公益/互助/环保,229841
5932,77IPIUNEp1JEGKjCM,1555578638173869,新闻资讯,其他,229817
5933,77IPIUNEp1JEGKjCM,1555578638173869,新闻资讯,时政外交,229817
5934,6YWcOztU41JDWZSO8,1524643664412944,新时代,其他,229766
5935,78gjWmA4x1JEmvwG7,1557480728646457,新闻资讯,社会民生,229729
5936,76sM7Bsst1Jwfvm7x,1551144920065693,明星名人,娱乐明星,229651
5937,78i9DR2L01JBZbU62,1557584894299026,生活技巧,生活窍门,229643
5938,7fBqRdN1G1JzJGI9R,1583331172790164,情感,两性情感小剧场,229633
5939,758LABjsP1JE765Ih,1546486813094143,新闻资讯,时政外交,229573
5940,7cQyKn25Q1JySpQka,1573625560336474,影视综艺,影视片段,229534
5941,76LyZwjRc1JC1beDw,1552212095379582,情感,婚礼现场/花絮,229506
5942,78JpgpOvp1JCj8kh4,1559132812439739,颜值,普通女,229499
5943,7cfN47nJs1JyoF1LF,1571537069276166,搞笑,恶搞整蛊,229489
5944,72c8QICry1Jz9TLUJ,1536113679200036,知识,风水面相玄学,229396
5945,7gObVtfWw1JtIoYOB,1587577511257904,新闻资讯,社会民生,229343
5946,7bnLXyGwK1JBOyLUL,1568468843494550,新时代,正能量小剧场,229327
5947,79t7S71lB1JCvAt9o,1561729689907527,音乐,音乐MV,229143
5948,7fT0mTggm1Jvh30cH,1584329309394462,动物,灵长类动物,229080
5949,794HspMbk1JCnmOTR,1560342285085078,新闻资讯,社会民生,229071
5950,7cwQbZZQU1JAASncd,1572505538130188,明星名人,娱乐明星,228976
5951,7cTmbsBet1JvNMqYv,1573784451604197,影视综艺,影视片段,228948
5952,7g6JU1rTp1JzvWBfW,1585109428004911,情感,两性情感小剧场,228941
5953,70ZFIMo161JB2Z3vs,1531883776601860,美食,吃播,228690
5954,6XoFbYH8m1JCRhjz4,1519216839380962,新时代,威武军警,228605
5955,72BoXZi4r1JD4iDko,1537548450622563,长尾才艺,特效炫技,228565
5956,71vG5DKbm1JDYX62c,1533701721936528,搞笑,逗比,228515
5957,700NFiR8i1Jxfvv3C,1528426239926966,新时代,其他,228450
5958,70w1serWq1JyGgCYS,1530199679947202,搞笑,搞笑文字/表情包,228427
5959,73I0mpeu11JAv1DCG,1541445124371861,搞笑,生活趣事,228400
5960,74c8OrTwI1JEeMBCc,1543156874873872,生活,新奇好玩,228363
5961,71oeKyKVV1JCFixut,1533279073209167,生活技巧,生活窍门,228350
5962,77fUpxzDb1JzvCELB,1553935725720273,搞笑,逗比,228337
5963,76XRJ2TTy1JD6X5S7,1552910861297712,新时代,公益/互助/环保,228228
5964,7hahkEGxN1JxiwvjJ,1588832069237175,运动,武术搏击,228223
5965,77b9JQ0WR1JDwNcKu,1553665766456465,亲子,亲子互动,228182
5966,77b9JQ0WR1JDwNcKu,1553665766456465,亲子,育儿知识相关,228182
5967,77fTZVXt91Jwm1Mjg,1553935347347043,搞笑,生活趣事,228133
5968,7cvrrkiZH1JATMTrq,1572426061058985,生活,生活随拍,228128
5969,7eeaPo2lR1JCkLPh2,1578488467529731,新闻资讯,社会民生,228090
5970,7g0XcuU3G1JBfeuaw,1584780809312052,影视综艺,影视片段,228049
5971,72zr5IQT61JwlJS54,1537436796710008,新时代,正能量小剧场,228015
5972,79WV6G3pr1JC3MayI,1563422002466341,知识,健康养生,227995
5973,74dauLoYn1JDrDXJ2,1543215216497511,美食,美食教学,227887
5974,77WuKjFki1JEa0gFu,1556354623385110,工业/机械/施工,工厂加工制作,227785
5975,76T9B13Uu1JDcoXgh,1552643231861922,知识,纸上答题,227783
5976,71n7klo3W1JEDyJl7,1533215472672844,搞笑,恶搞整蛊,227704
5977,77JgnvLcd1JDKLRMB,1555603057489641,工业/机械/施工,建筑施工,227655
5978,7gu8wV2WW1JCJHB2t,1586438395362566,颜值,美女,227642
5979,7ffKjk7so1Jvu6uTj,1582099389377036,新时代,正能量小剧场,227639
5980,6Zo3BXMgn1JCvmLSn,1526225639511887,搞笑,恶搞整蛊,227603
5981,72uoPrTBW1JClHxGj,1537150722803940,新时代,威武军警,227563
5982,6ZhyRtfdP1JD38juh,1525856667125117,新闻资讯,时政外交,227504
5983,7hA2clBAD1JEkyYhr,1590295010611915,亲子,孕产,227503
5984,7bHdn5vN21JDPkfqx,1569573160789060,影视综艺,综艺节目,227444
5985,76pbhc6oh1JvKBDqe,1550940764164489,搞笑,剧情段子,227397
5986,7czBhdDnc1JC0Phsv,1572662273976322,明星名人,娱乐明星,227396
5987,72zr5IQT61JyJhTfQ,1537436796710008,影视综艺,影视片段,227309
5988,7fts5RFtf1JD8tUsN,1582877903411105,情感,两性情感小剧场,227280
5989,7f6BwVGGt1JvChfEs,1581580143107209,情感,两性情感其他,227277
5990,75Mg0rt0q1JCOSY0D,1548729888105014,亲子,亲子互动,227145
5991,74u31Kk9q1JwSf9hi,1544173978802008,生活,生活随拍,227145
5992,7h2Oh3GiO1JyPjcMF,1588407846587886,情感,两性情感小剧场,227144
5993,77IEsX51j1JwTTbZl,1555568324834765,亲子,亲子互动,227074
5994,7harMQVzK1JBVaVDU,1588841647220620,搞笑,恶搞整蛊,226964
5995,77adHfqN01JzNE7hk,1553612592480734,生活,新奇好玩,226944
5996,751bLZywM1JEvCvau,1546056398980576,三农,农家生活,226912
5997,6Y3xBfggY1JBIAQ4y,1521538693333972,新时代,祖国建设,226912
5998,7d4iRjzSW1JD1ZDQN,1574406208120274,生活,生活随拍,226898
5999,7d4iRjzSW1JD1ZDQN,1574406208120274,科技,其他3C数码,226898
6000,7cEEVLelp1JBetK24,1572949622613119,搞笑,剧情段子,226877
6001,75DzqenEB1JxEW3w5,1548236473574465,美食,美食教学,226833
6002,6ZEAqZEZM1JzAFlP1,1527164513573710,亲子,亲子互动,226824
6003,6YaJnUfN51JzRG0t2,1521947091477935,汽车/摩托车,秀汽车,226820
6004,7dHD9RtQ01JDarTBF,1576640014018644,搞笑,恶搞整蛊,226761
6005,6YwdrU1Pz1JwNLk87,1523167439461841,生活技巧,生活窍门,226691
6006,70HNStupM1JCK7DAv,1530868844683726,情感,两性情感语录,226658
6007,76iRJjGQ01JAzXQj9,1550582055640152,美食,美食制作片段,226570
6008,7czSASf1t1JABenb7,1572678138662695,时尚,美妆,226535
6009,74axBzc5M1JyQ4xxl,1543065987370798,生活技巧,生活窍门,226513
6010,7b2FoWaey1JtJYTL0,1567270030174270,美食,美食教学,226486
6011,7g6AFE8mI1JEzRhgB,1585100970384112,知识,科普/冷知识,226390
6012,7gpdQim1l1JC4ryje,1586159261154043,明星名人,娱乐明星,226379
6013,7gP0gZwhS1JF0RoDU,1587623635891884,新闻资讯,社会民生,226317
6014,7e38fVVTH1JyOnijz,1577861308802889,明星名人,娱乐明星,226292
6015,6Y9A521fM1JCH7AWy,1521881767147222,搞笑,剧情段子,226250
6016,7hyy7zpCm1JDWSM9s,1590210655800262,搞笑,生活趣事,226247
6017,6YnejrvsM1JB31khG,1522657028466124,游戏,MOBA类-王者荣耀,226178
6018,76RGrRjvH1JwfXZio,1552559728463873,颜值,美女,226167
6019,77VpLaeSa1JwwOrXF,1556293255015062,搞笑,剧情段子,226165
6020,788m1YEaZ1Jww3Svp,1557028241981369,情感,亲情,226148
6021,7a7UpEXe01JDqfklX,1564046169413216,影视综艺,影视周边,226081
6022,7dPqux4Te1JxJ88dD,1577082811617096,亲子,搞笑儿童,226031
6023,71O9BxUzG1Jz7nMyN,1534751165481900,生活,生活随拍,226013
6024,7eWiN1i0R1JCts0MY,1580994971984069,科技,智能产品/黑科技,225987
6025,7efzWE6aJ1JC2LuUQ,1578568278348401,三农,农业生产养殖,225981
6026,7g454JUdl1JuR1EIR,1584958424446291,情感,两性情感小剧场,225915
6027,7cEr1qzu81Jvv8yB3,1572936880487864,情感,两性情感小剧场,225866
6028,7h7mKHGfb1JwD4gs0,1588666634093149,搞笑,逗比,225853
6029,7cgcx2kIn1JBIQqio,1571560399907471,情感,两性情感小剧场,225842
6030,6YDE4svgF1JBlt4mV,1523589430281637,游戏,MOBA类-王者荣耀,225813
6031,7hmmDFDWl1JBoJu7z,1589518533707045,情感,两性情感其他,225809
6032,77HnMbCzp1JAatPDD,1555496234556979,新闻资讯,交通资讯,225796
6033,7dStmqz4w1JwwC508,1577255840959380,舞蹈,广场舞,225778
6034,747uIjBDC1Jvrf9b9,1542892937984852,影视综艺,综艺节目,225620
6035,6ZND9HNhD1JCOX4hK,1527678208636705,情感,亲情,225594
6036,7fWmKogqs1Jz8XSB4,1584520212268040,知识,健康养生,225571
6037,77BqyILa11Jx0gDVd,1555157982571113,亲子,亲子互动,225519
6038,7gsiwNbkM1JvyE2Hv,1586333954345324,音乐,唱歌,225506
6039,7cNE7t4Tc1JxdYQGf,1573460081590326,美食,美食制作片段,225491
6040,7fXtRf8aH1JzSaOJs,1584583526691119,影视综艺,影视片段,225460
6041,78bKI5f1X1JwhP4k7,1557221252053837,搞笑,逗比,225456
6042,6XT0QC6up1JA9bWVR,1520940685683653,搞笑,搞笑文字/表情包,225452
6043,7bzRdP6cg1JxgIsq2,1569155267319016,搞笑,剧情段子,225401
6044,7gJ7YjbWA1JzZk5ZO,1587289887479012,生活,生活不易,225386
6045,7gJ7YjbWA1JzZk5ZO,1587289887479012,美食,美食制作片段,225386
6046,7gNjECmo61JAdChxd,1587527791056990,工业/机械/施工,建筑施工,225327
6047,7gKAZhxtT1JtJxi19,1587373269949193,工业/机械/施工,机械/修理,225098
6048,77B2USWHz1Jv9sgzd,1555136322890181,搞笑,生活趣事,225016
6049,6Z7Uxwu7H1JxFH13G,1525308524937125,新时代,威武军警,224961
6050,7gD1CpocK1JunVFM2,1586943265666222,搞笑,逗比,224952
6051,770ErdHBl1JAiN83X,1553069088877951,知识,科普/冷知识,224878
6052,7dreUkySp1Jv8iQRI,1575708993570837,搞笑,剧情段子,224805
6053,7gQSrZkKV1JwBtOCN,1587730069795765,生活,生活不易,224788
6054,6YZ4YUAp01JwSD2XT,1524806888850270,搞笑,搞笑文字/表情包,224733
6055,76OHLiETZ1JDx0vCs,1552390531157423,搞笑,剧情段子,224729
6056,76OHLiETZ1JDx0vCs,1552390531157423,搞笑,恶搞整蛊,224729
6057,7g6GU7Bmb1JwDnHz1,1585106681072763,影视综艺,影视片段,224709
6058,6YqFEZwMt1JDTeCKp,1522852483170613,新时代,公益/互助/环保,224646
6059,7bFIdNBhj1JsBtDo8,1569487823179853,三农,农家生活,224576
6060,77fUpxzDb1Ju4HroV,1553935725720273,工业/机械/施工,建筑施工,224534
6061,77aVqcSg31JvDBWdI,1553652650518235,影视综艺,片场花絮,224530
6062,70fWKDPDV1JER3AIv,1529286567537055,知识,文化历史,224523
6063,7dBVefdMd1JC92ILC,1576315767759593,新闻资讯,社会民生,224516
6064,7fkoJaFNQ1JEttfZ5,1582363617566134,新时代,正能量小剧场,224512
6065,76XlH11wj1JC6evGk,1552881515047071,明星名人,娱乐明星,224507
6066,7gKlIdQC91Jv3Vj81,1587359275879237,长尾才艺,杂技,224477
6067,7htMaxc0v1JCTYvqe,1589939524282023,亲子,亲子互动,224456
6068,7htMaxc0v1JCTYvqe,1589939524282023,亲子,搞笑儿童,224456
6069,7efpRp8Dk1Jy3ePGl,1578559039572942,生活,生活随拍,224438
6070,75umwxbIw1JBE8iwW,1547713454867756,颜值,普通女,224383
6071,7dL5bYLiP1Jy0XNze,1576836097732795,知识,科普/冷知识,224328
6072,7gVAEnMqd1Jze1uaF,1587997763724961,美食,美食制作片段,224322
6073,7ednTO2vj1JBGzZdW,1578443642323421,搞笑,生活趣事,224266
6074,7dL5AgU4O1JBEmwcl,1576836456688490,明星名人,娱乐明星,224255
6075,76x1ZTG2R1JCugDky,1551386665264785,新闻资讯,时政外交,224223
6076,72OtTNXDN1JvPaURj,1538291372543831,三农,农家生活,224153
6077,79dQZTM8V1JBncNtE,1560862227169601,汽车/摩托车,汽车知识,224082
6078,72TZ51jKH1JBgjKdN,1538603939562499,亲子,亲子互动,224031
6079,7czESKPbu1JvR3wsP,1572665577009476,知识,科普/冷知识,224020
6080,74ZZ38eVz1Jz7IU45,1545987942285497,工业/机械/施工,工厂加工制作,223890
6081,7gxcLQkWj1JDbOXcT,1586612681123199,明星名人,娱乐明星,223879
6082,7hw1JFpiC1JCLajxt,1590067385875150,生活,生活不易,223858
6083,7cDeKuLM71Jz9w2bT,1572868836461139,知识,科普/冷知识,223828
6084,7ctzaquWr1JxQjO26,1572319539928655,街拍,剧情街拍,223808
6085,7cOXBHvQJ1JCIu9yF,1573534735080025,新时代,正能量小剧场,223774
6086,7hmCeOUNz1JAHWwHo,1589532824633713,舞蹈,话题舞蹈,223730
6087,7fts5RFtf1JCqKJMt,1582877903411105,影视综艺,原创微剧,223697
6088,7e8Z5kkpv1JD2CIay,1578193708295309,生活,生活随拍,223691
6089,7e8Z5kkpv1JD2CIay,1578193708295309,美食,吃播,223691
6090,7b9lLLyPj1JD8hLR5,1567649646495373,新闻资讯,交通资讯,223660
6091,7gtDsZI6S1Jzdo5iS,1586409937250962,知识,科普/冷知识,223636
6092,79iq0TowS1JDvTwx9,1561121507446622,舞蹈,国标舞,223533
6093,7hsvXEvhf1JD9WKBF,1589867875571129,三农,农家生活,223482
6094,76DHXwayN1Jxke6uF,1551765909101989,生活,生活不易,223449
6095,77m2oew8F1JC3PSpT,1554283836878441,明星名人,娱乐明星,223399
6096,7h8X0y1QF1Jzapw5P,1588756649231829,情感,两性情感其他,223395
6097,7b6jpZahx1JCLrDwm,1567477091685807,二次元,原创短动画,223349
6098,76kizPbDS1Jzuebx4,1550663451205420,新闻资讯,法制新闻,223341
6099,6YATht6961JwH30WW,1523432963801492,情感,亲情,223296
6100,7cA1TK8ku1JDsMI1k,1572686662676214,长尾才艺,特效炫技,223261
6101,77adl4r461JDNiqFO,1553612264780794,亲子,搞笑儿童,223247
6102,72Q0xqxJe1JECa4Ln,1538378074502328,新闻资讯,时政外交,223216
6103,76PGafYJF1JF1EZ5l,1552445867896999,新闻资讯,社会民生,223152
6104,75gF8jifO1JxHLrRA,1546935300149860,影视综艺,影视片段,223127
6105,77TvasKwe1JyoNYs3,1556184609028006,生活技巧,家装设计,223041
6106,7dYNOkClg1JxlxJcv,1577615377349534,情感,婚礼现场/花絮,223010
6107,71CjrjgIW1JBMhpi9,1534078572730074,情感,亲情,222985
6108,7d5PLrkpX1JtnPfmz,1574493153928465,情感,亲情,222951
6109,7gsiwNbkM1JtneXva,1586333954345324,长尾才艺,手工艺,222908
6110,79FiRMIa61JxHCcIS,1562421365355378,影视综艺,影视片段,222865
6111,76OCRDilA1JE7poEA,1552386044069466,情感,两性情感小剧场,222862
6112,779BnNuIf1JEClbnO,1553577492024631,新闻资讯,社会民生,222850
6113,72oK34rDr1JB3Cx1W,1536829361459529,搞笑,逗比,222822
6114,6YW7yRGUd1JEeJiNT,1524638851667293,二次元,原创短动画,222756
6115,7cTppqMEW1JD8Svmr,1573787406438666,知识,其他,222689
6116,7hsrYa2w61JEc6X8J,1589864218555742,美食,吃播,222633
6117,7dJneun0a1JAWf8zi,1576739024738358,情感,两性情感小剧场,222607
6118,7dLgOMSwq1JvwR8gd,1576846748638866,生活技巧,好物推荐,222591
6119,7bTcoI2PK1JAXhSPE,1570253871443056,知识,其他,222582
6120,7133ESoUf1JzXLwwK,1532076106824623,工业/机械/施工,工厂加工制作,222560
6121,78j8lzG7A1JATvsg4,1557640508289142,搞笑,剧情段子,222450
6122,6YaJnUfN51JCMPhqA,1521947091477935,工业/机械/施工,机械/修理,222447
6123,7cnS8fEzP1JEAucxG,1571996112901717,知识,健康养生,222447
6124,7hu2rP6ZU1JBjwoW3,1589954437875694,亲子,搞笑儿童,222419
6125,7dI1O9HCV1JACWgzE,1576662596602961,生活,纪实现场拍摄,222381
6126,7gUPlyg291JBIsAmc,1587954427228581,科技,手机,222357
6127,78tNyxMza1JCoRzhx,1558246263731580,三农,农业生产养殖,222352
6128,7cG60SGLm1Jz5Hy98,1573031234094384,情感,亲情,222343
6129,70sxMcKtK1JsX3KJR,1530002090376812,搞笑,剧情段子,222334
6130,770yqwLfk1Jy5F6lP,1553063581846866,知识,纸上答题,222300
6131,778ebkl951JyHPJNK,1553499436469591,新闻资讯,社会民生,222274
6132,71APMN74n1JEH75tR,1533994605925315,明星名人,娱乐明星,222270
6133,78KhymMVo1JzvXm9G,1559182548865654,搞笑,剧情段子,222242
6134,76xKmfWdI1JEBAaaD,1551427305494178,新闻资讯,其他,222194
6135,76xKmfWdI1JEBAaaD,1551427305494178,新闻资讯,时政外交,222194
6136,7dF6NEKkO1JCqrrvF,1576496769182610,游戏,棋牌游戏,222132
6137,7halm5isc1JEvAoYL,1588835754887092,运动,武术搏击,222118
6138,7czGaBr011JEb2qtp,1572666756878437,明星名人,娱乐明星,222109
6139,7ftuCkOJg1JAXdIdj,1582880215466622,萌宠,狗,222107
6140,77OQ44sun1JwZLMpw,1555919752192363,知识,科普/冷知识,222104
6141,7gNxnCyu61JwDedsX,1587540365765426,三农,农家生活,221954
6142,7aPRzhhjL1JzWZ6Kr,1566542773501141,运动,健身,221929
6143,7cORACKbI1JBWnQi8,1573529222370174,萌宠,狗,221897
6144,77mgFbESI1JDwhcEQ,1554296913254424,知识,纸上答题,221856
6145,6ZWF4qNyA1JyHN2Vd,1528191165090420,生活技巧,好物推荐,221819
6146,7ckqUdJhh1JBF8wGS,1571800769281211,知识,科普/冷知识,221789
6147,77192B4U81JzOfDJj,1553097125158464,亲子,搞笑儿童,221752
6148,6ZnyKXgEc1JE5Bfva,1526197372259588,运动,篮球,221747
6149,7fKbtAPMw1JyKQq5a,1583828283778012,情感,两性情感其他,221721
6150,7gjptbp6B1JEdsnZ4,1585829111822357,亲子,亲子互动,221675
6151,77WpL3FT31JD6K3wm,1556350053686193,新闻资讯,社会民生,221652
6152,76DSaTu9o1JysXO2r,1551775268079526,知识,风水面相玄学,221635
6153,78hNlTzKW1JCq5mfF,1557564474006178,影视综艺,影视周边,221622
6154,765zvsIEO1JD60UUR,1549826957469826,工业/机械/施工,机械/修理,221576
6155,7fWMm1AHU1JD7ZdL4,1584543671686026,新闻资讯,社会民生,221544
6156,7efzvn5531JDa5DYK,1578567875331557,工业/机械/施工,工厂加工制作,221465
6157,77EkW5ItP1JDWgJPi,1555323231807841,新时代,公益/互助/环保,221441
6158,76Y0ccpou1Jz9ZLKz,1552918621140146,运动,户外极限,221417
6159,726fj0zrP1JD7Zz7Y,1535778792599321,动物,鸟类,221395
6160,7fqxeSdiP1JvQkQsY,1582712216485587,街拍,颜值街拍,221259
6161,7bZtbezkZ1JD9Jd7L,1570610047997441,工业/机械/施工,机械/修理,221243
6162,7bRV69ODD1JDwlCTY,1570181222817561,情感,两性情感小剧场,221205
6163,7bEuCkwUp1JBjegtW,1569418559564713,音乐,音乐MV,221198
6164,7gwSvBTdg1JyIzhaK,1586594118602010,情感,两性情感小剧场,221170
6165,77bNgIktK1JBh9kxH,1553701981424452,汽车/摩托车,汽车知识,221067
6166,7cZC5GlP31JD6kCeX,1574139825762353,亲子,亲子互动,220964
6167,7cZC5GlP31JD6kCeX,1574139825762353,亲子,搞笑儿童,220964
6168,73lwNZVtQ1JwbTg0n,1540168442910214,搞笑,恶搞整蛊,220910
6169,7csgzkvQa1Ju6i1Os,1572245701151150,颜值,美女,220891
6170,73bvci8991JB1aEBT,1539598967259367,三农,农家生活,220852
6171,76DYQhrpa1JzVnui6,1551781376415612,搞笑,生活趣事,220808
6172,7gDf4oKbi1Jvyku26,1586955588976596,科技,科学实验,220792
6173,6ZWaWVaNP1JBp05mT,1528163570133969,情感,两性情感其他,220755
6174,71rFFRg6s1JzaWC08,1533474140030424,影视综艺,片场花絮,220684
6175,76NetvrKV1JCrwkQX,1552306900143393,游戏,吃鸡类-其他,220673
6176,73vxl6V111JwHoW2k,1540736934551651,搞笑,逗比,220612
6177,7h3gbikPx1JxMtKBo,1588433413141547,颜值,普通女,220558
6178,770FlOrfI1JAhy7UA,1553069925108058,生活技巧,好物推荐,220538
6179,7dDlhtTAX1JEfpjrA,1576396435275159,情感,情侣/婚纱摄影,220504
6180,73vWbxIFK1Jur1DdY,1540759696496500,搞笑,生活趣事,220429
6181,75gF8jifO1JvbpyrX,1546935300149860,影视综艺,影视片段,220426
6182,73d0KQ7f31JzCkb1D,1539684678107841,知识,风水面相玄学,220341
6183,78jdIOjmm1JyJXWQt,1557645432296454,三农,农业生产养殖,220326
6184,7gLY2l6dP1JwcSjqJ,1587451186417449,工业/机械/施工,建筑施工,220319
6185,7bOTmgR631JAXdjpn,1570009227944267,音乐,音乐MV,220201
6186,7gGpUIAV41Jxgd916,1587135924112098,亲子,搞笑儿童,220197
6187,7hsrYa2w61JDRw8zS,1589864218555742,工业/机械/施工,建筑施工,220077
6188,7gYq8nElz1Jxa5Vca,1588158530229601,情感,亲情,220059
6189,7fWs23kgm1JwRIMi2,1584525053916110,影视综艺,原创微剧,220030
6190,74Vutuenv1JDbV6Vd,1545732730651209,知识,纸上答题,219977
6191,73V5o5KCI1JBI3giK,1542188133008272,游戏,MOBA类-王者荣耀,219927
6192,7cNlFK0Nn1Jwf3L50,1573443181497781,搞笑,逗比,219919
6193,7hsrYa2w61JCqGCy6,1589864218555742,美食,美食秀,219885
6194,77ab1ZjBd1JAAqgtP,1553610150544407,搞笑,逗比,219856
6195,76XSOtT6q1JDTBART,1552911857744034,新闻资讯,社会民生,219835
6196,7dKruYopk1Jvq1HMS,1576799733081890,舞蹈,广场舞,219818
6197,7752jytGK1JEeIXZo,1553318163748974,三农,农家生活,219802
6198,7b6zJyhwu1JyMe4OO,1567492038930818,美食,美食制作片段,219598
6199,7eOBYHzSH1JBJfL6G,1580558149241363,知识,科普/冷知识,219595
6200,77OHDYVf91JCuF5IH,1555912037625535,搞笑,剧情段子,219579
6201,72Ilgi0ij1Jy2XDch,1537942658174271,游戏,MOBA类-王者荣耀,219524
6202,7cYp9SW271JDRvOeR,1574071177904427,工业/机械/施工,建筑施工,219513
6203,7g8zwaIkk1JztVuRL,1585213514723820,生活技巧,好物推荐,219507
6204,7cf3cTfVh1JDPwE6O,1571495056786307,亲子,搞笑儿童,219502
6205,74duFC60b1JDbBDVW,1543233699475971,知识,纸上答题,219490
6206,7g26gyMBr1JCG1JOc,1584845914773121,情感,两性情感其他,219408
6207,7g26gyMBr1JCG1JOc,1584845914773121,情感,两性情感小剧场,219408
6208,7erTObUIT1JtOeTrY,1579268078904167,生活技巧,生活窍门,219399
6209,7gKAGFD5W1JylNo6G,1587372994940260,生活,新奇好玩,219398
6210,7aOqJbL5z1JEg1KgF,1566461384126925,影视综艺,原创微剧,219378
6211,79Enl8vov1Jux2rWa,1562368663359003,搞笑,生活趣事,219348
6212,77EfFkcj81JCvyqKH,1555318403397218,知识,风水面相玄学,219280
6213,7hyzBhutB1JDoqbZJ,1590212010951947,搞笑,剧情段子,219267
6214,76OEE4fJ41JCSoMgv,1552387675891206,动物,鸟类,219262
6215,76XBqLdiO1JBznxnQ,1552895932983050,情感,婚礼现场/花絮,219081
6216,7cQGxkub31JBEXwnP,1573632696699733,明星名人,娱乐明星,219065
6217,788zCMn6T1JzPaIqF,1557040695507079,亲子,搞笑儿童,219006
6218,7ei2YsMIg1JBIemZj,1578708473527960,游戏,吃鸡类-和平精英,218962
6219,7gYgxMd6Z1JtJBIwy,1588149744163189,工业/机械/施工,建筑施工,218952
6220,73AvOKigI1JyYdkfD,1541019541361828,美食,美食秀,218901
6221,7csmwNTuj1Jw9Olxp,1572251160621547,新时代,其他,218851
6222,7gNiQ9Wvm1JyqmOOL,1587527045467512,动物,农村家禽,218848
6223,7fTskMlgS1JBAXok9,1584354929912042,情感,亲情,218789
6224,7cnS8fEzP1JD8hCNh,1571996112901717,知识,健康养生,218777
6225,78jCDNWgG1JCNFKHC,1557668261646810,亲子,搞笑儿童,218750
6226,77QCLXDHk1JB1uVOQ,1556021175337458,生活技巧,家装设计,218691
6227,77eHKoQ5m1JBkzjkt,1553867323979228,知识,科普/冷知识,218589
6228,75ZGEFOYu1JwY03Zg,1549492705095718,影视综艺,影视片段,218554
6229,73vxl6V111JDVmQtY,1540736934551651,搞笑,逗比,218448
6230,7fpDOXiqN1JvNAcnX,1582661446206445,搞笑,剧情段子,218415
6231,75yK5vlRE1JDQnHah,1547962243599338,美食,美食制作片段,218404
6232,78JpgpOvp1JBWg22s,1559132812439739,知识,纸上答题,218395
6233,7d5QHVdZ21JD7IoMi,1574494018081060,影视综艺,影视评介/速看,218380
6234,7dleeMCjM1JACrcx6,1575367578237634,新闻资讯,社会民生,218365
6235,7d4jSfqB51JDv1Kg5,1574407138040427,新闻资讯,社会民生,218360
6236,6YEmCqaNb1Jzb9E5R,1523630241966305,新时代,威武军警,218312
6237,75ZGEFOYu1JwEXcXa,1549492705095718,明星名人,娱乐明星,218301
6238,770FlOrfI1JBER7zv,1553069925108058,工业/机械/施工,工厂加工制作,218241
6239,7dvA8k7Ev1JDqrY6A,1575955640066699,情感,亲情,218231
6240,76H01mM5a1JCNnCaD,1551952857066016,新闻资讯,财经新闻,218156
6241,7fyqMFxNp1JzqGB4Z,1583160704816371,生活,生活随拍,218140
6242,7fyqMFxNp1JzqGB4Z,1583160704816371,美食,吃播,218140
6243,7d5QSzn4R1JCLjehB,1574494175412497,舞蹈,广场舞,218108
6244,73C3DZycE1JyM05f1,1541107331210176,亲子,婴幼儿童日常,218101
6245,7ctVAV8Mb1JEXM6a7,1572340086338659,运动,其他,218096
6246,75qDowF1p1JuK0iie,1547501709847195,亲子,搞笑儿童,218079
6247,77wDzjc671JzvkjbK,1554885899803363,美食,美食制作片段,218035
6248,7hsrYa2w61JDRc51N,1589864218555742,工业/机械/施工,工厂加工制作,218017
6249,76L3KBNsm1Jv9iVG9,1552183474922170,生活技巧,生活窍门,217993
6250,72zrd6jLo1JvYyxjy,1537436905736902,影视综艺,影视片段,217960
6251,7eOBXJbdB1JDbSLTc,1580558134846879,明星名人,娱乐明星,217938
6252,71ALUJpMW1JyLismW,1533991058723318,知识,手机使用技巧,217833
6253,7hsrYa2w61JC0t0sM,1589864218555742,工业/机械/施工,工厂加工制作,217827
